term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"wi-fi connectivity","wi-fi connectivity","1","1000","0.001","",""
"wi-fi 02.11","wi-fi 02.11","1","1000","0.001","",""
"whatsapp's id","whatsapp's id","1","1000","0.001","",""
"whatsapp settings","whatsapp settings","1","1000","0.001","",""
"whatsapp privacy","whatsapp privacy","1","1000","0.001","",""
"whatsapp deborah","whatsapp deborah","1","1000","0.001","",""
"whatsapp dating","whatsapp dating","1","1000","0.001","",""
"whatsapp authentication","whatsapp authentication","1","1000","0.001","",""
"whatsapp app","whatsapp app","1","1000","0.001","",""
"western journals","western journals","1","1000","0.001","",""
"western digital","western digital","1","1000","0.001","",""
"wessler american","wessler american","1","1000","0.001","",""
"well-lit surroundings","well-lit surroundings","1","1000","0.001","",""
"welfare humane","welfare humane","1","1000","0.001","",""
"welfare banking","welfare banking","1","1000","0.001","",""
"weighs blacklisting","weighs blacklisting","1","1000","0.001","",""
"websites silicon","websites silicon","1","1000","0.001","",""
"websites facebook","websites facebook","1","1000","0.001","",""
"website users","website users","1","1000","0.001","",""
"website mit","website mit","1","1000","0.001","",""
"webcam facial","webcam facial","1","1000","0.001","",""
"wearables solar","wearables solar","1","1000","0.001","",""
"weapons protesters","weapons protesters","1","1000","0.001","",""
"weapon banned","weapon banned","1","1000","0.001","",""
"weaknesses surveillance","weaknesses surveillance","1","1000","0.001","",""
"weaker penalties","weaker penalties","1","1000","0.001","",""
"watson recognition","watson recognition","1","1000","0.001","",""
"watrix 50m","watrix 50m","1","1000","0.001","",""
"water-resistance id","water-resistance id","1","1000","0.001","",""
"watchtowers wireless","watchtowers wireless","1","1000","0.001","",""
"watchos menstruation","watchos menstruation","1","1000","0.001","",""
"washington surveillance","washington surveillance","1","1000","0.001","",""
"washington six-month","washington six-month","1","1000","0.001","",""
"washington globe-spanning","washington globe-spanning","1","1000","0.001","",""
"warren facebook","warren facebook","1","1000","0.001","",""
"warn vastly","warn vastly","1","1000","0.001","",""
"warn risks","warn risks","1","1000","0.001","",""
"warehouse roofs","warehouse roofs","1","1000","0.001","",""
"wanna facial","wanna facial","1","1000","0.001","",""
"walsh hong","walsh hong","1","1000","0.001","",""
"walmart costco","walmart costco","1","1000","0.001","",""
"walks poster","walks poster","1","1000","0.001","",""
"walks casino","walks casino","1","1000","0.001","",""
"walgreens countless","walgreens countless","1","1000","0.001","",""
"waking facebook","waking facebook","1","1000","0.001","",""
"wakes scans","wakes scans","1","1000","0.001","",""
"waic shanghai","waic shanghai","1","1000","0.001","",""
"vulnerable railway","vulnerable railway","1","1000","0.001","",""
"vulnerable kritika","vulnerable kritika","1","1000","0.001","",""
"vulnerability media","vulnerability media","1","1000","0.001","",""
"vucic leaking","vucic leaking","1","1000","0.001","",""
"vr implementation","vr implementation","1","1000","0.001","",""
"voter's electors","voter's electors","1","1000","0.001","",""
"voter verification","voter verification","1","1000","0.001","",""
"voter transactions","voter transactions","1","1000","0.001","",""
"voter cards","voter cards","1","1000","0.001","",""
"volte add-ons","volte add-ons","1","1000","0.001","",""
"voicing biometric","voicing biometric","1","1000","0.001","",""
"voiced facial-recognition","voiced facial-recognition","1","1000","0.001","",""
"vivo's ai","vivo's ai","1","1000","0.001","",""
"viswanathan fixture","viswanathan fixture","1","1000","0.001","",""
"vistara zip","vistara zip","1","1000","0.001","",""
"vistara airline","vistara airline","1","1000","0.001","",""
"vision-box's facial","vision-box's facial","1","1000","0.001","",""
"visa foreigners","visa foreigners","1","1000","0.001","",""
"virtual harbor","virtual harbor","1","1000","0.001","",""
"viral innocent-looking","viral innocent-looking","1","1000","0.001","",""
"violent protests","violent protests","1","1000","0.001","",""
"violence violence","violence violence","1","1000","0.001","",""
"violence panchkula","violence panchkula","1","1000","0.001","",""
"violence jawaharlal","violence jawaharlal","1","1000","0.001","",""
"violators triggered","violators triggered","1","1000","0.001","",""
"violations saudi","violations saudi","1","1000","0.001","",""
"violations facial","violations facial","1","1000","0.001","",""
"violations facebook's","violations facebook's","1","1000","0.001","",""
"violations bargain","violations bargain","1","1000","0.001","",""
"violating state's","violating state's","1","1000","0.001","",""
"violating sites","violating sites","1","1000","0.001","",""
"violating biometric","violating biometric","1","1000","0.001","",""
"violates proportionality","violates proportionality","1","1000","0.001","",""
"violated ftc","violated ftc","1","1000","0.001","",""
"violated consent","violated consent","1","1000","0.001","",""
"violate liberties","violate liberties","1","1000","0.001","",""
"vigo facebook","vigo facebook","1","1000","0.001","",""
"videos reviewed","videos reviewed","1","1000","0.001","",""
"videos heating","videos heating","1","1000","0.001","",""
"videos facial","videos facial","1","1000","0.001","",""
"video-sharing partnerships","video-sharing partnerships","1","1000","0.001","",""
"victor gevers","victor gevers","1","1000","0.001","",""
"vetting city's","vetting city's","1","1000","0.001","",""
"versions facial","versions facial","1","1000","0.001","",""
"verma researcher","verma researcher","1","1000","0.001","",""
"verifying identities","verifying identities","1","1000","0.001","",""
"verify recognition","verify recognition","1","1000","0.001","",""
"verify mandated","verify mandated","1","1000","0.001","",""
"verify docs","verify docs","1","1000","0.001","",""
"verify bespoke","verify bespoke","1","1000","0.001","",""
"verifies photographs","verifies photographs","1","1000","0.001","",""
"verified fraud","verified fraud","1","1000","0.001","",""
"verified cisf","verified cisf","1","1000","0.001","",""
"verification voicing","verification voicing","1","1000","0.001","",""
"verification surveillance","verification surveillance","1","1000","0.001","",""
"verification polling","verification polling","1","1000","0.001","",""
"verification facial","verification facial","1","1000","0.001","",""
"verification digiyatra","verification digiyatra","1","1000","0.001","",""
"verification digital","verification digital","1","1000","0.001","",""
"verification departure","verification departure","1","1000","0.001","",""
"verge facial","verge facial","1","1000","0.001","",""
"venue nupur","venue nupur","1","1000","0.001","",""
"venmo websites","venmo websites","1","1000","0.001","",""
"venkata ranga","venkata ranga","1","1000","0.001","",""
"vegas world's","vegas world's","1","1000","0.001","",""
"vegas operators","vegas operators","1","1000","0.001","",""
"vectors facial","vectors facial","1","1000","0.001","",""
"vector's neighbourhood","vector's neighbourhood","1","1000","0.001","",""
"vector's links","vector's links","1","1000","0.001","",""
"vastly expand","vastly expand","1","1000","0.001","",""
"varsha rao","varsha rao","1","1000","0.001","",""
"variants 128gb","variants 128gb","1","1000","0.001","",""
"utilizing rfid-enabled","utilizing rfid-enabled","1","1000","0.001","",""
"utilize iphone","utilize iphone","1","1000","0.001","",""
"utilities sensors","utilities sensors","1","1000","0.001","",""
"utilities aadhaar","utilities aadhaar","1","1000","0.001","",""
"utilising nirbhaya","utilising nirbhaya","1","1000","0.001","",""
"users whatsapp","users whatsapp","1","1000","0.001","",""
"users users","users users","1","1000","0.001","",""
"users upcoming","users upcoming","1","1000","0.001","",""
"users surveillance","users surveillance","1","1000","0.001","",""
"users submit","users submit","1","1000","0.001","",""
"users spaces","users spaces","1","1000","0.001","",""
"users settings","users settings","1","1000","0.001","",""
"users securities","users securities","1","1000","0.001","",""
"users rotate","users rotate","1","1000","0.001","",""
"users registering","users registering","1","1000","0.001","",""
"users recognition","users recognition","1","1000","0.001","",""
"users real-time","users real-time","1","1000","0.001","",""
"users reacted","users reacted","1","1000","0.001","",""
"users privacy","users privacy","1","1000","0.001","",""
"users prioritise","users prioritise","1","1000","0.001","",""
"users potentially","users potentially","1","1000","0.001","",""
"users plaintiffs","users plaintiffs","1","1000","0.001","",""
"users pin","users pin","1","1000","0.001","",""
"users opt-in","users opt-in","1","1000","0.001","",""
"users now-defunct","users now-defunct","1","1000","0.001","",""
"users mid","users mid","1","1000","0.001","",""
"users micro-blogging","users micro-blogging","1","1000","0.001","",""
"users messages","users messages","1","1000","0.001","",""
"users media","users media","1","1000","0.001","",""
"users long-requested","users long-requested","1","1000","0.001","",""
"users kaspersky","users kaspersky","1","1000","0.001","",""
"users implementation","users implementation","1","1000","0.001","",""
"users google","users google","1","1000","0.001","",""
"users footage","users footage","1","1000","0.001","",""
"users fingerprint","users fingerprint","1","1000","0.001","",""
"users clearview","users clearview","1","1000","0.001","",""
"users authentication","users authentication","1","1000","0.001","",""
"users authenticate","users authenticate","1","1000","0.001","",""
"usd wrongfully","usd wrongfully","1","1000","0.001","",""
"usb type-c","usb type-c","1","1000","0.001","",""
"usb 3.5","usb 3.5","1","1000","0.001","",""
"usage cuss","usage cuss","1","1000","0.001","",""
"usable ditching","usable ditching","1","1000","0.001","",""
"usa argentina's","usa argentina's","1","1000","0.001","",""
"us-russia face-off","us-russia face-off","1","1000","0.001","",""
"us-china face-off","us-china face-off","1","1000","0.001","",""
"urging enact","urging enact","1","1000","0.001","",""
"upto terminal","upto terminal","1","1000","0.001","",""
"ups fedex","ups fedex","1","1000","0.001","",""
"uploads server","uploads server","1","1000","0.001","",""
"uploaded portal","uploaded portal","1","1000","0.001","",""
"uploaded photos","uploaded photos","1","1000","0.001","",""
"uploaded photo","uploaded photo","1","1000","0.001","",""
"uploaded ncrb","uploaded ncrb","1","1000","0.001","",""
"uploaded epic","uploaded epic","1","1000","0.001","",""
"upload surveillance","upload surveillance","1","1000","0.001","",""
"upload selfie","upload selfie","1","1000","0.001","",""
"upload bulk","upload bulk","1","1000","0.001","",""
"upgraded water-resistance","upgraded water-resistance","1","1000","0.001","",""
"upgrade rear-facing","upgrade rear-facing","1","1000","0.001","",""
"upgrade explosion","upgrade explosion","1","1000","0.001","",""
"updating timesheet","updating timesheet","1","1000","0.001","",""
"updating iphone","updating iphone","1","1000","0.001","",""
"updates layer","updates layer","1","1000","0.001","",""
"updates app","updates app","1","1000","0.001","",""
"updated users","updated users","1","1000","0.001","",""
"updated specs","updated specs","1","1000","0.001","",""
"updated facial","updated facial","1","1000","0.001","",""
"upcoming iphone","upcoming iphone","1","1000","0.001","",""
"unveiling oppo","unveiling oppo","1","1000","0.001","",""
"unveiling india","unveiling india","1","1000","0.001","",""
"unveiled ios","unveiled ios","1","1000","0.001","",""
"unveiled centralised","unveiled centralised","1","1000","0.001","",""
"unspecified facial","unspecified facial","1","1000","0.001","",""
"unsolicited intrusion","unsolicited intrusion","1","1000","0.001","",""
"unsecure google","unsecure google","1","1000","0.001","",""
"unrivalled corruption","unrivalled corruption","1","1000","0.001","",""
"unrest facebook","unrest facebook","1","1000","0.001","",""
"unrelated researchers","unrelated researchers","1","1000","0.001","",""
"unprotected shenzhen-based","unprotected shenzhen-based","1","1000","0.001","",""
"unprepared facial","unprepared facial","1","1000","0.001","",""
"unmanned facial","unmanned facial","1","1000","0.001","",""
"unlocks faster","unlocks faster","1","1000","0.001","",""
"unlocking technologies","unlocking technologies","1","1000","0.001","",""
"unlocking smartphone","unlocking smartphone","1","1000","0.001","",""
"unlocking authentication","unlocking authentication","1","1000","0.001","",""
"unlocked recognition","unlocked recognition","1","1000","0.001","",""
"unlock's fingerprint","unlock's fingerprint","1","1000","0.001","",""
"unlock unsecure","unlock unsecure","1","1000","0.001","",""
"unlock transmit","unlock transmit","1","1000","0.001","",""
"unlock tech","unlock tech","1","1000","0.001","",""
"unlock spotted","unlock spotted","1","1000","0.001","",""
"unlock recognition","unlock recognition","1","1000","0.001","",""
"unlock photo","unlock photo","1","1000","0.001","",""
"unlock phones","unlock phones","1","1000","0.001","",""
"unlock mildly","unlock mildly","1","1000","0.001","",""
"unlock functionality","unlock functionality","1","1000","0.001","",""
"unlock enhance","unlock enhance","1","1000","0.001","",""
"unlock annoying","unlock annoying","1","1000","0.001","",""
"unlicensed guides","unlicensed guides","1","1000","0.001","",""
"unjustified fundamental","unjustified fundamental","1","1000","0.001","",""
"university toronto","university toronto","1","1000","0.001","",""
"university leuven","university leuven","1","1000","0.001","",""
"university jnu","university jnu","1","1000","0.001","",""
"university advise","university advise","1","1000","0.001","",""
"united nations","united nations","1","1000","0.001","",""
"united liberties","united liberties","1","1000","0.001","",""
"united granting","united granting","1","1000","0.001","",""
"union's facial-recognition","union's facial-recognition","1","1000","0.001","",""
"union's ban","union's ban","1","1000","0.001","",""
"unified surveillance","unified surveillance","1","1000","0.001","",""
"unified diverse","unified diverse","1","1000","0.001","",""
"unified analytics","unified analytics","1","1000","0.001","",""
"unidentified facial","unidentified facial","1","1000","0.001","",""
"unidentified child","unidentified child","1","1000","0.001","",""
"unicom huawei","unicom huawei","1","1000","0.001","",""
"unfettered facebook","unfettered facebook","1","1000","0.001","",""
"unfazed cameras","unfazed cameras","1","1000","0.001","",""
"unfathomably detrimental","unfathomably detrimental","1","1000","0.001","",""
"unfair arrests","unfair arrests","1","1000","0.001","",""
"unease facial","unease facial","1","1000","0.001","",""
"unearthed xda-developers","unearthed xda-developers","1","1000","0.001","",""
"undertake wide-ranging","undertake wide-ranging","1","1000","0.001","",""
"undertake surveillance","undertake surveillance","1","1000","0.001","",""
"underscore xi","underscore xi","1","1000","0.001","",""
"undergoing digital","undergoing digital","1","1000","0.001","",""
"undergoing 1.11","undergoing 1.11","1","1000","0.001","",""
"undergo one-time","undergo one-time","1","1000","0.001","",""
"undergo facial-recognition","undergo facial-recognition","1","1000","0.001","",""
"under-screen full-screen","under-screen full-screen","1","1000","0.001","",""
"under-display id","under-display id","1","1000","0.001","",""
"unconvinced democracy's","unconvinced democracy's","1","1000","0.001","",""
"unavoidable deter","unavoidable deter","1","1000","0.001","",""
"unauthorised database","unauthorised database","1","1000","0.001","",""
"unanticipated implication","unanticipated implication","1","1000","0.001","",""
"unacceptable palestinian","unacceptable palestinian","1","1000","0.001","",""
"unabated fake","unabated fake","1","1000","0.001","",""
"umbrella ccia","umbrella ccia","1","1000","0.001","",""
"ultrasound-based sensors","ultrasound-based sensors","1","1000","0.001","",""
"ultrasonic sensors","ultrasonic sensors","1","1000","0.001","",""
"ultimately lip-reading","ultimately lip-reading","1","1000","0.001","",""
"uk gates","uk gates","1","1000","0.001","",""
"uighurs muslims","uighurs muslims","1","1000","0.001","",""
"uighurs internment","uighurs internment","1","1000","0.001","",""
"uighurs facial","uighurs facial","1","1000","0.001","",""
"uighurs disrupt","uighurs disrupt","1","1000","0.001","",""
"uighurs cards","uighurs cards","1","1000","0.001","",""
"uighur autonomous","uighur autonomous","1","1000","0.001","",""
"uid tribune","uid tribune","1","1000","0.001","",""
"uid shaping","uid shaping","1","1000","0.001","",""
"uid reside","uid reside","1","1000","0.001","",""
"uid linking","uid linking","1","1000","0.001","",""
"uid digitizing","uid digitizing","1","1000","0.001","",""
"uid database","uid database","1","1000","0.001","",""
"uid biometrics","uid biometrics","1","1000","0.001","",""
"ui functionality","ui functionality","1","1000","0.001","",""
"uber selfie","uber selfie","1","1000","0.001","",""
"type-c connectivity","type-c connectivity","1","1000","0.001","",""
"twitter users","twitter users","1","1000","0.001","",""
"twitter refreshed","twitter refreshed","1","1000","0.001","",""
"twitter media","twitter media","1","1000","0.001","",""
"twitter iphone","twitter iphone","1","1000","0.001","",""
"twitter handles","twitter handles","1","1000","0.001","",""
"twitter followers","twitter followers","1","1000","0.001","",""
"twitter criticised","twitter criticised","1","1000","0.001","",""
"twitter blocked","twitter blocked","1","1000","0.001","",""
"twitter ben","twitter ben","1","1000","0.001","",""
"twitter apps","twitter apps","1","1000","0.001","",""
"tweaks lightening","tweaks lightening","1","1000","0.001","",""
"tv scratch","tv scratch","1","1000","0.001","",""
"turnout september's","turnout september's","1","1000","0.001","",""
"turkman gate","turkman gate","1","1000","0.001","",""
"tuned kissing","tuned kissing","1","1000","0.001","",""
"tuesday's long-planned","tuesday's long-planned","1","1000","0.001","",""
"tsinghua university","tsinghua university","1","1000","0.001","",""
"tsec facial","tsec facial","1","1000","0.001","",""
"ts cop","ts cop","1","1000","0.001","",""
"trustworthy autonomous","trustworthy autonomous","1","1000","0.001","",""
"trs bjp","trs bjp","1","1000","0.001","",""
"troublemakers large-scale","troublemakers large-scale","1","1000","0.001","",""
"triple setup","triple setup","1","1000","0.001","",""
"triple reportedly","triple reportedly","1","1000","0.001","",""
"trio id","trio id","1","1000","0.001","",""
"trinetra app","trinetra app","1","1000","0.001","",""
"trillion-dollar china's","trillion-dollar china's","1","1000","0.001","",""
"triggering privacy","triggering privacy","1","1000","0.001","",""
"triggered dera","triggered dera","1","1000","0.001","",""
"triggered backlash","triggered backlash","1","1000","0.001","",""
"triggered allegations","triggered allegations","1","1000","0.001","",""
"trigger capture","trigger capture","1","1000","0.001","",""
"tricks facial","tricks facial","1","1000","0.001","",""
"tribune india","tribune india","1","1000","0.001","",""
"tribune english-language","tribune english-language","1","1000","0.001","",""
"tray retrieval","tray retrieval","1","1000","0.001","",""
"travelers undergo","travelers undergo","1","1000","0.001","",""
"transporter installing","transporter installing","1","1000","0.001","",""
"transport encryption","transport encryption","1","1000","0.001","",""
"transmit google","transmit google","1","1000","0.001","",""
"transmission encrypted","transmission encrypted","1","1000","0.001","",""
"transit punish","transit punish","1","1000","0.001","",""
"transgender uber","transgender uber","1","1000","0.001","",""
"transfers computing","transfers computing","1","1000","0.001","",""
"transactions voter","transactions voter","1","1000","0.001","",""
"transactions pixel","transactions pixel","1","1000","0.001","",""
"traction china","traction china","1","1000","0.001","",""
"tracking xinjiang","tracking xinjiang","1","1000","0.001","",""
"tracking watchos","tracking watchos","1","1000","0.001","",""
"tracking unified","tracking unified","1","1000","0.001","",""
"tracking uighurs","tracking uighurs","1","1000","0.001","",""
"tracking time-lapse","tracking time-lapse","1","1000","0.001","",""
"tracking tech","tracking tech","1","1000","0.001","",""
"tracking tap","tracking tap","1","1000","0.001","",""
"tracking phones","tracking phones","1","1000","0.001","",""
"tracking menstrual","tracking menstrual","1","1000","0.001","",""
"tracking iphones","tracking iphones","1","1000","0.001","",""
"tracking infotainment","tracking infotainment","1","1000","0.001","",""
"tracking gevers","tracking gevers","1","1000","0.001","",""
"tracking files","tracking files","1","1000","0.001","",""
"tracking database","tracking database","1","1000","0.001","",""
"tracking cctns","tracking cctns","1","1000","0.001","",""
"tracking booking","tracking booking","1","1000","0.001","",""
"tracking airport","tracking airport","1","1000","0.001","",""
"traced xi","traced xi","1","1000","0.001","",""
"toyed facial","toyed facial","1","1000","0.001","",""
"toy weapon","toy weapon","1","1000","0.001","",""
"towers robust","towers robust","1","1000","0.001","",""
"tower ongoing","tower ongoing","1","1000","0.001","",""
"tourist picturesque","tourist picturesque","1","1000","0.001","",""
"toughest navigating","toughest navigating","1","1000","0.001","",""
"toppling facial","toppling facial","1","1000","0.001","",""
"topped 57fps","topped 57fps","1","1000","0.001","",""
"topmost leader","topmost leader","1","1000","0.001","",""
"topics enables","topics enables","1","1000","0.001","",""
"toothless all-knowing","toothless all-knowing","1","1000","0.001","",""
"tongue-out kissy","tongue-out kissy","1","1000","0.001","",""
"ton-that state-of-the-art","ton-that state-of-the-art","1","1000","0.001","",""
"tommy thomas","tommy thomas","1","1000","0.001","",""
"tombs ensure","tombs ensure","1","1000","0.001","",""
"toggled recognition","toggled recognition","1","1000","0.001","",""
"tof selfies","tof selfies","1","1000","0.001","",""
"tof 3d","tof 3d","1","1000","0.001","",""
"tnega ai","tnega ai","1","1000","0.001","",""
"tipped triple","tipped triple","1","1000","0.001","",""
"tipped case-based","tipped case-based","1","1000","0.001","",""
"tinder facebook","tinder facebook","1","1000","0.001","",""
"tinder bumble","tinder bumble","1","1000","0.001","",""
"timnit gebru's","timnit gebru's","1","1000","0.001","",""
"timer logging","timer logging","1","1000","0.001","",""
"time-of-flight cameras","time-of-flight cameras","1","1000","0.001","",""
"time-lapse panorama","time-lapse panorama","1","1000","0.001","",""
"tim toughest","tim toughest","1","1000","0.001","",""
"tilt zoom","tilt zoom","1","1000","0.001","",""
"tiktok verify","tiktok verify","1","1000","0.001","",""
"ticking 6gb","ticking 6gb","1","1000","0.001","",""
"tickets biometric","tickets biometric","1","1000","0.001","",""
"ticket vending","ticket vending","1","1000","0.001","",""
"ticket upto","ticket upto","1","1000","0.001","",""
"ticket ridiculous","ticket ridiculous","1","1000","0.001","",""
"ticket authentication","ticket authentication","1","1000","0.001","",""
"thwart suspicious","thwart suspicious","1","1000","0.001","",""
"throwing enroute","throwing enroute","1","1000","0.001","",""
"three-month paperless","three-month paperless","1","1000","0.001","",""
"three-month biometric","three-month biometric","1","1000","0.001","",""
"three-day deep-learning","three-day deep-learning","1","1000","0.001","",""
"threats unauthorised","threats unauthorised","1","1000","0.001","",""
"threats facial","threats facial","1","1000","0.001","",""
"threats evolve","threats evolve","1","1000","0.001","",""
"threats deportation","threats deportation","1","1000","0.001","",""
"threaten uncovered","threaten uncovered","1","1000","0.001","",""
"thomas videos","thomas videos","1","1000","0.001","",""
"thinq 3d","thinq 3d","1","1000","0.001","",""
"thinning jawlines","thinning jawlines","1","1000","0.001","",""
"think-tank bruegel","think-tank bruegel","1","1000","0.001","",""
"thief surveillance","thief surveillance","1","1000","0.001","",""
"themarker israeli","themarker israeli","1","1000","0.001","",""
"theimage icm","theimage icm","1","1000","0.001","",""
"theft software","theft software","1","1000","0.001","",""
"thali photographed","thali photographed","1","1000","0.001","",""
"terrorists fake","terrorists fake","1","1000","0.001","",""
"terrorism region's","terrorism region's","1","1000","0.001","",""
"termites dumped","termites dumped","1","1000","0.001","",""
"terminal xi","terminal xi","1","1000","0.001","",""
"terminal less-longer","terminal less-longer","1","1000","0.001","",""
"tensions amazon","tensions amazon","1","1000","0.001","",""
"tens global","tens global","1","1000","0.001","",""
"tens billions","tens billions","1","1000","0.001","",""
"tenders indiscriminate","tenders indiscriminate","1","1000","0.001","",""
"tender submission","tender submission","1","1000","0.001","",""
"tender institute","tender institute","1","1000","0.001","",""
"telecoms zte","telecoms zte","1","1000","0.001","",""
"telecom huawei","telecom huawei","1","1000","0.001","",""
"telecom carriers","telecom carriers","1","1000","0.001","",""
"telangana's facial","telangana's facial","1","1000","0.001","",""
"telangana yielded","telangana yielded","1","1000","0.001","",""
"telangana roaming","telangana roaming","1","1000","0.001","",""
"telangana rashtra","telangana rashtra","1","1000","0.001","",""
"telangana polls","telangana polls","1","1000","0.001","",""
"teen bengaluru","teen bengaluru","1","1000","0.001","",""
"teen apple's","teen apple's","1","1000","0.001","",""
"ted talks","ted talks","1","1000","0.001","",""
"ted channel","ted channel","1","1000","0.001","",""
"techsci india's","techsci india's","1","1000","0.001","",""
"technologies tackle","technologies tackle","1","1000","0.001","",""
"technologies surveillance","technologies surveillance","1","1000","0.001","",""
"technologies scanners","technologies scanners","1","1000","0.001","",""
"technologies privacy","technologies privacy","1","1000","0.001","",""
"technologies misused","technologies misused","1","1000","0.001","",""
"technologies inhouse","technologies inhouse","1","1000","0.001","",""
"technologies indian","technologies indian","1","1000","0.001","",""
"technologies illegitimate","technologies illegitimate","1","1000","0.001","",""
"technologies gainers","technologies gainers","1","1000","0.001","",""
"technologies detect","technologies detect","1","1000","0.001","",""
"technologies credentials","technologies credentials","1","1000","0.001","",""
"technologies collaboration","technologies collaboration","1","1000","0.001","",""
"technologies china's","technologies china's","1","1000","0.001","",""
"technologies china","technologies china","1","1000","0.001","",""
"technologies broadband","technologies broadband","1","1000","0.001","",""
"technologies aviation","technologies aviation","1","1000","0.001","",""
"technologies apps","technologies apps","1","1000","0.001","",""
"technologies analytics","technologies analytics","1","1000","0.001","",""
"technologies ai","technologies ai","1","1000","0.001","",""
"technocratic data-driven","technocratic data-driven","1","1000","0.001","",""
"techgium innovative","techgium innovative","1","1000","0.001","",""
"tech-enabled round-the-clock","tech-enabled round-the-clock","1","1000","0.001","",""
"tech warn","tech warn","1","1000","0.001","",""
"tech umbrella","tech umbrella","1","1000","0.001","",""
"tech supermarket","tech supermarket","1","1000","0.001","",""
"tech spacex","tech spacex","1","1000","0.001","",""
"tech sector","tech sector","1","1000","0.001","",""
"tech riot","tech riot","1","1000","0.001","",""
"tech profile","tech profile","1","1000","0.001","",""
"tech misidentifies","tech misidentifies","1","1000","0.001","",""
"tech mahindra","tech mahindra","1","1000","0.001","",""
"tech lawsuit","tech lawsuit","1","1000","0.001","",""
"tech incredibly","tech incredibly","1","1000","0.001","",""
"tech fillip","tech fillip","1","1000","0.001","",""
"tech ensure","tech ensure","1","1000","0.001","",""
"tech database","tech database","1","1000","0.001","",""
"tech cyberlink","tech cyberlink","1","1000","0.001","",""
"tech cambridge","tech cambridge","1","1000","0.001","",""
"tech amazon","tech amazon","1","1000","0.001","",""
"tech 15:40","tech 15:40","1","1000","0.001","",""
"tattoo facial-recognition","tattoo facial-recognition","1","1000","0.001","",""
"taskforce threats","taskforce threats","1","1000","0.001","",""
"tarnaka metro","tarnaka metro","1","1000","0.001","",""
"tariffs exports","tariffs exports","1","1000","0.001","",""
