term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"viewers memories","viewers memories","1","1000","0.001","",""
"viewers filtering","viewers filtering","1","1000","0.001","",""
"videos template","videos template","1","1000","0.001","",""
"videos pixels","videos pixels","1","1000","0.001","",""
"victoria university","victoria university","1","1000","0.001","",""
"victoria grilling","victoria grilling","1","1000","0.001","",""
"victor gevers","victor gevers","1","1000","0.001","",""
"victims violence","victims violence","1","1000","0.001","",""
"vice-president optical","vice-president optical","1","1000","0.001","",""
"vibrations ticker","vibrations ticker","1","1000","0.001","",""
"vertical-cavity surface-emitting","vertical-cavity surface-emitting","1","1000","0.001","",""
"vertical global","vertical global","1","1000","0.001","",""
"versions users","versions users","1","1000","0.001","",""
"verint introduces","verint introduces","1","1000","0.001","",""
"verifying scanning","verifying scanning","1","1000","0.001","",""
"verify unlocking","verify unlocking","1","1000","0.001","",""
"verify travellers","verify travellers","1","1000","0.001","",""
"verify identities","verify identities","1","1000","0.001","",""
"verify id","verify id","1","1000","0.001","",""
"verification log-in","verification log-in","1","1000","0.001","",""
"verification incomplete","verification incomplete","1","1000","0.001","",""
"verge s10","verge s10","1","1000","0.001","",""
"venmo proprietary","venmo proprietary","1","1000","0.001","",""
"venezuela zte","venezuela zte","1","1000","0.001","",""
"vendor promon","vendor promon","1","1000","0.001","",""
"vendor forgo","vendor forgo","1","1000","0.001","",""
"veil areeq","veil areeq","1","1000","0.001","",""
"vehemently denies","vehemently denies","1","1000","0.001","",""
"vegas hacker","vegas hacker","1","1000","0.001","",""
"vcsels id","vcsels id","1","1000","0.001","",""
"vbk tokens","vbk tokens","1","1000","0.001","",""
"vaunted id","vaunted id","1","1000","0.001","",""
"vanguard facial","vanguard facial","1","1000","0.001","",""
"van facial","van facial","1","1000","0.001","",""
"values surveillance","values surveillance","1","1000","0.001","",""
"valued usd","valued usd","1","1000","0.001","",""
"valet's vehemently","valet's vehemently","1","1000","0.001","",""
"vacantly swiping","vacantly swiping","1","1000","0.001","",""
"utilize facial","utilize facial","1","1000","0.001","",""
"users viewing","users viewing","1","1000","0.001","",""
"users verification","users verification","1","1000","0.001","",""
"users users","users users","1","1000","0.001","",""
"users unlock","users unlock","1","1000","0.001","",""
"users tv","users tv","1","1000","0.001","",""
"users touching","users touching","1","1000","0.001","",""
"users synectics","users synectics","1","1000","0.001","",""
"users superimpose","users superimpose","1","1000","0.001","",""
"users sue","users sue","1","1000","0.001","",""
"users submit","users submit","1","1000","0.001","",""
"users sub-par","users sub-par","1","1000","0.001","",""
"users snaps","users snaps","1","1000","0.001","",""
"users scraping","users scraping","1","1000","0.001","",""
"users scanned","users scanned","1","1000","0.001","",""
"users rivals","users rivals","1","1000","0.001","",""
"users prints","users prints","1","1000","0.001","",""
"users physiques","users physiques","1","1000","0.001","",""
"users photo","users photo","1","1000","0.001","",""
"users leverage","users leverage","1","1000","0.001","",""
"users justin","users justin","1","1000","0.001","",""
"users facial-recognition","users facial-recognition","1","1000","0.001","",""
"users editing","users editing","1","1000","0.001","",""
"users disable","users disable","1","1000","0.001","",""
"users consent","users consent","1","1000","0.001","",""
"users china","users china","1","1000","0.001","",""
"users breach","users breach","1","1000","0.001","",""
"user-submitted photo","user-submitted photo","1","1000","0.001","",""
"user's thwart","user's thwart","1","1000","0.001","",""
"user's s10","user's s10","1","1000","0.001","",""
"user's database","user's database","1","1000","0.001","",""
"user's brains","user's brains","1","1000","0.001","",""
"user's bite","user's bite","1","1000","0.001","",""
"usd technologies","usd technologies","1","1000","0.001","",""
"usd 95.98","usd 95.98","1","1000","0.001","",""
"usd 40.37","usd 40.37","1","1000","0.001","",""
"urbanization worldwide","urbanization worldwide","1","1000","0.001","",""
"urbanization ensuing","urbanization ensuing","1","1000","0.001","",""
"upside-down liberties","upside-down liberties","1","1000","0.001","",""
"upselling establishments","upselling establishments","1","1000","0.001","",""
"upping megapixels","upping megapixels","1","1000","0.001","",""
"uploads photos","uploads photos","1","1000","0.001","",""
"uploaded photographs","uploaded photographs","1","1000","0.001","",""
"uploaded clients","uploaded clients","1","1000","0.001","",""
"upheld facial","upheld facial","1","1000","0.001","",""
"upgrading tech","upgrading tech","1","1000","0.001","",""
"upgrading integrated","upgrading integrated","1","1000","0.001","",""
"upgrades situational","upgrades situational","1","1000","0.001","",""
"upgrade creepy","upgrade creepy","1","1000","0.001","",""
"updates twitter","updates twitter","1","1000","0.001","",""
"updates surveillance","updates surveillance","1","1000","0.001","",""
"updated facial","updated facial","1","1000","0.001","",""
"updated face-matching","updated face-matching","1","1000","0.001","",""
"upcoming powered","upcoming powered","1","1000","0.001","",""
"upcoming accelerates","upcoming accelerates","1","1000","0.001","",""
"unwanted detection","unwanted detection","1","1000","0.001","",""
"unveils ip","unveils ip","1","1000","0.001","",""
"unveiled company's","unveiled company's","1","1000","0.001","",""
"unveil megavideo","unveil megavideo","1","1000","0.001","",""
"unveil avigilon","unveil avigilon","1","1000","0.001","",""
"unthinkable enterprising","unthinkable enterprising","1","1000","0.001","",""
"unsuspecting users","unsuspecting users","1","1000","0.001","",""
"unsuspected consent","unsuspected consent","1","1000","0.001","",""
"unsuccessful id","unsuccessful id","1","1000","0.001","",""
"unsolicited pics","unsolicited pics","1","1000","0.001","",""
"unsolicited 21st","unsolicited 21st","1","1000","0.001","",""
"unruly regulate","unruly regulate","1","1000","0.001","",""
"unrestricted facial","unrestricted facial","1","1000","0.001","",""
"unrest recession","unrest recession","1","1000","0.001","",""
"unprotected shenzhen-based","unprotected shenzhen-based","1","1000","0.001","",""
"unprecedented wide-ranging","unprecedented wide-ranging","1","1000","0.001","",""
"unnaturally physiognomy","unnaturally physiognomy","1","1000","0.001","",""
"unlocking rival","unlocking rival","1","1000","0.001","",""
"unlocking nifty","unlocking nifty","1","1000","0.001","",""
"unlocking myriad","unlocking myriad","1","1000","0.001","",""
"unlocking iphone","unlocking iphone","1","1000","0.001","",""
"unlocking gadget","unlocking gadget","1","1000","0.001","",""
"unlocked deceased","unlocked deceased","1","1000","0.001","",""
"unlock touching","unlock touching","1","1000","0.001","",""
"unlock option","unlock option","1","1000","0.001","",""
"unlock laptop","unlock laptop","1","1000","0.001","",""
"unlock iphones","unlock iphones","1","1000","0.001","",""
"unlock iphone","unlock iphone","1","1000","0.001","",""
"unlock company's","unlock company's","1","1000","0.001","",""
"unlawful ensure","unlawful ensure","1","1000","0.001","",""
"university wellington","university wellington","1","1000","0.001","",""
"university texas","university texas","1","1000","0.001","",""
"university sydney","university sydney","1","1000","0.001","",""
"university melbourne","university melbourne","1","1000","0.001","",""
"university lib","university lib","1","1000","0.001","",""
"university durhamwho","university durhamwho","1","1000","0.001","",""
"university anglia","university anglia","1","1000","0.001","",""
"universally classify","universally classify","1","1000","0.001","",""
"united prnewswire","united prnewswire","1","1000","0.001","",""
"united newcastle","united newcastle","1","1000","0.001","",""
"united fueled","united fueled","1","1000","0.001","",""
"united facial","united facial","1","1000","0.001","",""
"united carabao","united carabao","1","1000","0.001","",""
"unimpressed filmed","unimpressed filmed","1","1000","0.001","",""
"unfurled stadium","unfurled stadium","1","1000","0.001","",""
"unfounded f1fanatic.co.uk","unfounded f1fanatic.co.uk","1","1000","0.001","",""
"unfairly dominating","unfairly dominating","1","1000","0.001","",""
"unethical deceptive","unethical deceptive","1","1000","0.001","",""
"undo lawsuit","undo lawsuit","1","1000","0.001","",""
"underpin tech-driven","underpin tech-driven","1","1000","0.001","",""
"undermines privacy","undermines privacy","1","1000","0.001","",""
"undergraduate seminar","undergraduate seminar","1","1000","0.001","",""
"undercover surveillance","undercover surveillance","1","1000","0.001","",""
"underage queue","underage queue","1","1000","0.001","",""
"underage gambling","underage gambling","1","1000","0.001","",""
"unconfirmed media","unconfirmed media","1","1000","0.001","",""
"unclear id","unclear id","1","1000","0.001","",""
"uncalled-for intrusion","uncalled-for intrusion","1","1000","0.001","",""
"unattainable facial","unattainable facial","1","1000","0.001","",""
"unacceptable three-quarters","unacceptable three-quarters","1","1000","0.001","",""
"umd analytics","umd analytics","1","1000","0.001","",""
"ultra-wide interface","ultra-wide interface","1","1000","0.001","",""
"ultra hd","ultra hd","1","1000","0.001","",""
"ultra 8mp","ultra 8mp","1","1000","0.001","",""
"ulrich huewels","ulrich huewels","1","1000","0.001","",""
"uk-based comparitech","uk-based comparitech","1","1000","0.001","",""
"uk's privacy","uk's privacy","1","1000","0.001","",""
"uk's facial","uk's facial","1","1000","0.001","",""
"uk â","uk â","1","1000","0.001","",""
"uk upheld","uk upheld","1","1000","0.001","",""
"uk surveilled","uk surveilled","1","1000","0.001","",""
"uk sites","uk sites","1","1000","0.001","",""
"uk retention","uk retention","1","1000","0.001","",""
"uk privacy","uk privacy","1","1000","0.001","",""
"uk ministry","uk ministry","1","1000","0.001","",""
"uk immigration","uk immigration","1","1000","0.001","",""
"uk falsely","uk falsely","1","1000","0.001","",""
"uk facial-recognition","uk facial-recognition","1","1000","0.001","",""
"uk declaring","uk declaring","1","1000","0.001","",""
"uk campaigners","uk campaigners","1","1000","0.001","",""
"uk banned","uk banned","1","1000","0.001","",""
"uk admits","uk admits","1","1000","0.001","",""
"uighurs xinjiang","uighurs xinjiang","1","1000","0.001","",""
"uighurs kazakhs","uighurs kazakhs","1","1000","0.001","",""
"uighur physiological","uighur physiological","1","1000","0.001","",""
"uighur muslim","uighur muslim","1","1000","0.001","",""
"uighur autonomous","uighur autonomous","1","1000","0.001","",""
"uighur 8.3","uighur 8.3","1","1000","0.001","",""
"ubiquitous fulfilment","ubiquitous fulfilment","1","1000","0.001","",""
"ubiquitous closed-circuit","ubiquitous closed-circuit","1","1000","0.001","",""
"typhoon chaos","typhoon chaos","1","1000","0.001","",""
"two-year-old facial","two-year-old facial","1","1000","0.001","",""
"twitter wikipedia","twitter wikipedia","1","1000","0.001","",""
"twitter users","twitter users","1","1000","0.001","",""
"twitter instagram","twitter instagram","1","1000","0.001","",""
"tweeted swansea","tweeted swansea","1","1000","0.001","",""
"tweet viral","tweet viral","1","1000","0.001","",""
"tweet traveller","tweet traveller","1","1000","0.001","",""
"tv villain","tv villain","1","1000","0.001","",""
"tv stints","tv stints","1","1000","0.001","",""
"tv sparked","tv sparked","1","1000","0.001","",""
"tv incumbents","tv incumbents","1","1000","0.001","",""
"tv huawei","tv huawei","1","1000","0.001","",""
"tv digital","tv digital","1","1000","0.001","",""
"turquoise surgical","turquoise surgical","1","1000","0.001","",""
"turner assault","turner assault","1","1000","0.001","",""
"tucked notch","tucked notch","1","1000","0.001","",""
"trump putin","trump putin","1","1000","0.001","",""
"trump gearing","trump gearing","1","1000","0.001","",""
"trump contends","trump contends","1","1000","0.001","",""
"truedepth id","truedepth id","1","1000","0.001","",""
"truant students","truant students","1","1000","0.001","",""
"troubling tens","troubling tens","1","1000","0.001","",""
"troublemakers criminals","troublemakers criminals","1","1000","0.001","",""
"trolleybus tram","trolleybus tram","1","1000","0.001","",""
"triple-camera battery","triple-camera battery","1","1000","0.001","",""
"triple cameras","triple cameras","1","1000","0.001","",""
"trinamix announces","trinamix announces","1","1000","0.001","",""
"tricks sleeve","tricks sleeve","1","1000","0.001","",""
"tricks handsets","tricks handsets","1","1000","0.001","",""
"trialled oracle","trialled oracle","1","1000","0.001","",""
"trialled facial","trialled facial","1","1000","0.001","",""
"trial-and-error linkedin","trial-and-error linkedin","1","1000","0.001","",""
"treatise groupthink","treatise groupthink","1","1000","0.001","",""
"travellers tweet","travellers tweet","1","1000","0.001","",""
"traveller viral","traveller viral","1","1000","0.001","",""
"travelers media","travelers media","1","1000","0.001","",""
"travelers invasive","travelers invasive","1","1000","0.001","",""
"traveler's database","traveler's database","1","1000","0.001","",""
"transport opt","transport opt","1","1000","0.001","",""
"transport nodes","transport nodes","1","1000","0.001","",""
"transport database","transport database","1","1000","0.001","",""
"transparent accountable","transparent accountable","1","1000","0.001","",""
"transparency facial","transparency facial","1","1000","0.001","",""
"transmits emotions","transmits emotions","1","1000","0.001","",""
"translation sites","translation sites","1","1000","0.001","",""
"translation facebook's","translation facebook's","1","1000","0.001","",""
"translated ipvm","translated ipvm","1","1000","0.001","",""
"transgender universally","transgender universally","1","1000","0.001","",""
"transforming american","transforming american","1","1000","0.001","",""
"transform tv","transform tv","1","1000","0.001","",""
"transform everyday","transform everyday","1","1000","0.001","",""
"tranche biometric","tranche biometric","1","1000","0.001","",""
"tram networks","tram networks","1","1000","0.001","",""
"traits correlated","traits correlated","1","1000","0.001","",""
"trafficker whack-a-mole","trafficker whack-a-mole","1","1000","0.001","",""
"tracks surveillance","tracks surveillance","1","1000","0.001","",""
"tracks homeowners","tracks homeowners","1","1000","0.001","",""
"tracking xinjiang","tracking xinjiang","1","1000","0.001","",""
"tracking wellbeing","tracking wellbeing","1","1000","0.001","",""
"tracking walks","tracking walks","1","1000","0.001","",""
"tracking user's","tracking user's","1","1000","0.001","",""
"tracking upselling","tracking upselling","1","1000","0.001","",""
"tracking scots","tracking scots","1","1000","0.001","",""
"tracking resident","tracking resident","1","1000","0.001","",""
"tracking qr","tracking qr","1","1000","0.001","",""
"tracking privacy","tracking privacy","1","1000","0.001","",""
"tracking minimize","tracking minimize","1","1000","0.001","",""
"tracking keycard","tracking keycard","1","1000","0.001","",""
"tracking illumination","tracking illumination","1","1000","0.001","",""
"tracking enabled","tracking enabled","1","1000","0.001","",""
"tracking dissidents","tracking dissidents","1","1000","0.001","",""
"tracking deciphering","tracking deciphering","1","1000","0.001","",""
"tracking criminals","tracking criminals","1","1000","0.001","",""
"tracking consent","tracking consent","1","1000","0.001","",""
"tracking blockchain","tracking blockchain","1","1000","0.001","",""
"tracking 2.5","tracking 2.5","1","1000","0.001","",""
"tracked microsoft","tracked microsoft","1","1000","0.001","",""
"tracked expand","tracked expand","1","1000","0.001","",""
"tracked desks","tracked desks","1","1000","0.001","",""
"tracked britain's","tracked britain's","1","1000","0.001","",""
"tracked analysed","tracked analysed","1","1000","0.001","",""
"tracked allegedly","tracked allegedly","1","1000","0.001","",""
"track-marks spiky","track-marks spiky","1","1000","0.001","",""
"towers ifts","towers ifts","1","1000","0.001","",""
"touring europe","touring europe","1","1000","0.001","",""
"tougher iphone","tougher iphone","1","1000","0.001","",""
"touchpoints ai","touchpoints ai","1","1000","0.001","",""
"touching button","touching button","1","1000","0.001","",""
"touchid apple's","touchid apple's","1","1000","0.001","",""
"torture headlong","torture headlong","1","1000","0.001","",""
"topics walkers","topics walkers","1","1000","0.001","",""
"topical trump","topical trump","1","1000","0.001","",""
"topic breached","topic breached","1","1000","0.001","",""
"tonality brushwork","tonality brushwork","1","1000","0.001","",""
"ton-that's upside-down","ton-that's upside-down","1","1000","0.001","",""
"ton-that rolling","ton-that rolling","1","1000","0.001","",""
"tomographic explosives","tomographic explosives","1","1000","0.001","",""
"tom morgan","tom morgan","1","1000","0.001","",""
"tom mitchell","tom mitchell","1","1000","0.001","",""
"tom lysemose","tom lysemose","1","1000","0.001","",""
"tolerate limitless","tolerate limitless","1","1000","0.001","",""
"tokyo olympics","tokyo olympics","1","1000","0.001","",""
"tokens check-ups","tokens check-ups","1","1000","0.001","",""
"token vbk","token vbk","1","1000","0.001","",""
"toggle apps","toggle apps","1","1000","0.001","",""
"titled gender","titled gender","1","1000","0.001","",""
"tiresome campaign","tiresome campaign","1","1000","0.001","",""
"time-consuming circumvented","time-consuming circumvented","1","1000","0.001","",""
"tighter regulation","tighter regulation","1","1000","0.001","",""
"tickets gate","tickets gate","1","1000","0.001","",""
"ticketmaster british","ticketmaster british","1","1000","0.001","",""
"ticket scratching","ticket scratching","1","1000","0.001","",""
"ticket gates","ticket gates","1","1000","0.001","",""
"tick thing's","tick thing's","1","1000","0.001","",""
"thwart surveillance","thwart surveillance","1","1000","0.001","",""
"three-billion-strong database","three-billion-strong database","1","1000","0.001","",""
"thoughtful beast","thoughtful beast","1","1000","0.001","",""
"thorley squad","thorley squad","1","1000","0.001","",""
"thinner bezels","thinner bezels","1","1000","0.001","",""
"thing's confirmatory","thing's confirmatory","1","1000","0.001","",""
"thighs mined","thighs mined","1","1000","0.001","",""
"therapies youths","therapies youths","1","1000","0.001","",""
"theft violence","theft violence","1","1000","0.001","",""
"theatregoers professionals","theatregoers professionals","1","1000","0.001","",""
"texas untchi","texas untchi","1","1000","0.001","",""
"texas intercept","texas intercept","1","1000","0.001","",""
"testifying congress","testifying congress","1","1000","0.001","",""
"terrorists violent","terrorists violent","1","1000","0.001","",""
"terrorists telegraph","terrorists telegraph","1","1000","0.001","",""
"terrorists drone","terrorists drone","1","1000","0.001","",""
"terrorist surveillance","terrorist surveillance","1","1000","0.001","",""
"terrorist facebook","terrorist facebook","1","1000","0.001","",""
"terror technological","terror technological","1","1000","0.001","",""
"territory's carrie","territory's carrie","1","1000","0.001","",""
"terribly appalling","terribly appalling","1","1000","0.001","",""
"terminals securely","terminals securely","1","1000","0.001","",""
"tensions cultures","tensions cultures","1","1000","0.001","",""
"tens iphones","tens iphones","1","1000","0.001","",""
"tenants landlords","tenants landlords","1","1000","0.001","",""
"tenants landlord's","tenants landlord's","1","1000","0.001","",""
"template users","template users","1","1000","0.001","",""
"telegraph washington","telegraph washington","1","1000","0.001","",""
"telangana facial","telangana facial","1","1000","0.001","",""
"teenagers adverts","teenagers adverts","1","1000","0.001","",""
"teenager hiding","teenager hiding","1","1000","0.001","",""
"teen tv","teen tv","1","1000","0.001","",""
"technophobia treatise","technophobia treatise","1","1000","0.001","",""
"technology's indiscriminate","technology's indiscriminate","1","1000","0.001","",""
"technologies visionbanker","technologies visionbanker","1","1000","0.001","",""
"technologies sparked","technologies sparked","1","1000","0.001","",""
"technologies soviet","technologies soviet","1","1000","0.001","",""
"technologies responsibly","technologies responsibly","1","1000","0.001","",""
"technologies protesters","technologies protesters","1","1000","0.001","",""
"technologies popularised","technologies popularised","1","1000","0.001","",""
"technologies notch","technologies notch","1","1000","0.001","",""
"technologies id","technologies id","1","1000","0.001","",""
"technologies fingerprint","technologies fingerprint","1","1000","0.001","",""
"technologies debates","technologies debates","1","1000","0.001","",""
"technologies congresswoman","technologies congresswoman","1","1000","0.001","",""
"technologies blockchain","technologies blockchain","1","1000","0.001","",""
"technologies airports","technologies airports","1","1000","0.001","",""
"technological advancements","technological advancements","1","1000","0.001","",""
"tech-driven authoritarianism","tech-driven authoritarianism","1","1000","0.001","",""
"tech website","tech website","1","1000","0.001","",""
"tech unsolicited","tech unsolicited","1","1000","0.001","",""
"tech turf","tech turf","1","1000","0.001","",""
"tech tucked","tech tucked","1","1000","0.001","",""
"tech tokyo","tech tokyo","1","1000","0.001","",""
"tech struggled","tech struggled","1","1000","0.001","",""
"tech software","tech software","1","1000","0.001","",""
"tech prevents","tech prevents","1","1000","0.001","",""
"tech nefarious","tech nefarious","1","1000","0.001","",""
"tech lens","tech lens","1","1000","0.001","",""
"tech futuristic","tech futuristic","1","1000","0.001","",""
"tech framing","tech framing","1","1000","0.001","",""
"tech fake","tech fake","1","1000","0.001","",""
"tech facial","tech facial","1","1000","0.001","",""
"tech facebook","tech facebook","1","1000","0.001","",""
"tech dock","tech dock","1","1000","0.001","",""
"tech deployed","tech deployed","1","1000","0.001","",""
"tech database","tech database","1","1000","0.001","",""
"tech darker","tech darker","1","1000","0.001","",""
"tech copyright","tech copyright","1","1000","0.001","",""
"tech cnet","tech cnet","1","1000","0.001","",""
"tech bbc","tech bbc","1","1000","0.001","",""
"tech amazon","tech amazon","1","1000","0.001","",""
"tech aback","tech aback","1","1000","0.001","",""
"teamed hangzhou","teamed hangzhou","1","1000","0.001","",""
"team's recognise","team's recognise","1","1000","0.001","",""
"teachers 17,000","teachers 17,000","1","1000","0.001","",""
"teacher facial","teacher facial","1","1000","0.001","",""
"taylor facial","taylor facial","1","1000","0.001","",""
"tattoos metro","tattoos metro","1","1000","0.001","",""
"targeting vulnerable","targeting vulnerable","1","1000","0.001","",""
"targeting proceeds","targeting proceeds","1","1000","0.001","",""
"targeting disproportionately","targeting disproportionately","1","1000","0.001","",""
"targeted startups","targeted startups","1","1000","0.001","",""
"targeted facial","targeted facial","1","1000","0.001","",""
"tap eyecare","tap eyecare","1","1000","0.001","",""
"tank warns","tank warns","1","1000","0.001","",""
"tank man's","tank man's","1","1000","0.001","",""
"tank advocacy","tank advocacy","1","1000","0.001","",""
"tailored advertisements","tailored advertisements","1","1000","0.001","",""
"tagging imagery","tagging imagery","1","1000","0.001","",""
"tactic controversial","tactic controversial","1","1000","0.001","",""
"tackling windrush","tackling windrush","1","1000","0.001","",""
"tablets computing","tablets computing","1","1000","0.001","",""
"tablets alibaba's","tablets alibaba's","1","1000","0.001","",""
"synergy sheffield","synergy sheffield","1","1000","0.001","",""
"synergy leverage","synergy leverage","1","1000","0.001","",""
"synergy enhancing","synergy enhancing","1","1000","0.001","",""
"synectics utilize","synectics utilize","1","1000","0.001","",""
"synectics rolls","synectics rolls","1","1000","0.001","",""
"synectics partnership","synectics partnership","1","1000","0.001","",""
"synectics announces","synectics announces","1","1000","0.001","",""
"sync gait","sync gait","1","1000","0.001","",""
"swirl executed","swirl executed","1","1000","0.001","",""
"swipe id","swipe id","1","1000","0.001","",""
"swedish broadcaster","swedish broadcaster","1","1000","0.001","",""
"sweden attendance","sweden attendance","1","1000","0.001","",""
"swansea's stadium","swansea's stadium","1","1000","0.001","",""
"swansea cardiff","swansea cardiff","1","1000","0.001","",""
"svt nyheter","svt nyheter","1","1000","0.001","",""
"svi's patented","svi's patented","1","1000","0.001","",""
"suspicious prompt","suspicious prompt","1","1000","0.001","",""
"suspicious captured","suspicious captured","1","1000","0.001","",""
"suspicions side-by-side","suspicions side-by-side","1","1000","0.001","",""
"suspects wales","suspects wales","1","1000","0.001","",""
"suspects violence","suspects violence","1","1000","0.001","",""
"suspects spaces","suspects spaces","1","1000","0.001","",""
"suspects smith","suspects smith","1","1000","0.001","",""
"suspects potentially","suspects potentially","1","1000","0.001","",""
"suspects offender","suspects offender","1","1000","0.001","",""
"suspects falsely","suspects falsely","1","1000","0.001","",""
"suspects distances","suspects distances","1","1000","0.001","",""
"suspect's incorrectly","suspect's incorrectly","1","1000","0.001","",""
"survivor metro","survivor metro","1","1000","0.001","",""
"surveilled facial","surveilled facial","1","1000","0.001","",""
"surveilled compiled","surveilled compiled","1","1000","0.001","",""
"surveillance â","surveillance â","1","1000","0.001","",""
"surveillance verticals","surveillance verticals","1","1000","0.001","",""
"surveillance valued","surveillance valued","1","1000","0.001","",""
"surveillance urbanization","surveillance urbanization","1","1000","0.001","",""
"surveillance uighurs","surveillance uighurs","1","1000","0.001","",""
"surveillance tracking","surveillance tracking","1","1000","0.001","",""
"surveillance tracked","surveillance tracked","1","1000","0.001","",""
"surveillance topic","surveillance topic","1","1000","0.001","",""
"surveillance tolerated","surveillance tolerated","1","1000","0.001","",""
"surveillance threatens","surveillance threatens","1","1000","0.001","",""
"surveillance tech","surveillance tech","1","1000","0.001","",""
"surveillance surveillance","surveillance surveillance","1","1000","0.001","",""
"surveillance supports","surveillance supports","1","1000","0.001","",""
"surveillance spoiler","surveillance spoiler","1","1000","0.001","",""
"surveillance solutions","surveillance solutions","1","1000","0.001","",""
"surveillance software","surveillance software","1","1000","0.001","",""
"surveillance sights","surveillance sights","1","1000","0.001","",""
"surveillance semi-autonomous","surveillance semi-autonomous","1","1000","0.001","",""
"surveillance samples","surveillance samples","1","1000","0.001","",""
"surveillance safer","surveillance safer","1","1000","0.001","",""
"surveillance regulatory","surveillance regulatory","1","1000","0.001","",""
"surveillance province","surveillance province","1","1000","0.001","",""
"surveillance programme","surveillance programme","1","1000","0.001","",""
"surveillance privilege","surveillance privilege","1","1000","0.001","",""
"surveillance photo","surveillance photo","1","1000","0.001","",""
"surveillance paul","surveillance paul","1","1000","0.001","",""
"surveillance oversight","surveillance oversight","1","1000","0.001","",""
"surveillance optional","surveillance optional","1","1000","0.001","",""
"surveillance online","surveillance online","1","1000","0.001","",""
"surveillance non-standard","surveillance non-standard","1","1000","0.001","",""
"surveillance nightmare","surveillance nightmare","1","1000","0.001","",""
"surveillance nets","surveillance nets","1","1000","0.001","",""
"surveillance monitoring","surveillance monitoring","1","1000","0.001","",""
"surveillance monitor","surveillance monitor","1","1000","0.001","",""
"surveillance metropolitan","surveillance metropolitan","1","1000","0.001","",""
"surveillance liberties","surveillance liberties","1","1000","0.001","",""
"surveillance leader","surveillance leader","1","1000","0.001","",""
"surveillance latin","surveillance latin","1","1000","0.001","",""
"surveillance know-how","surveillance know-how","1","1000","0.001","",""
"surveillance invades","surveillance invades","1","1000","0.001","",""
"surveillance innovative","surveillance innovative","1","1000","0.001","",""
"surveillance implementation","surveillance implementation","1","1000","0.001","",""
"surveillance ensure","surveillance ensure","1","1000","0.001","",""
"surveillance dna","surveillance dna","1","1000","0.001","",""
"surveillance discourage","surveillance discourage","1","1000","0.001","",""
